B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1
10360,9624,9205,9321,15622,16811,11462,0,1.310738239206108e-12
10305,9525,9068,9007,15640,15445,10477,0,1.311562202439107e-12
10342,9607,9210,9329,15469,16611,11269,0,1.3745624690337148e-12
10329,9568,9172,9210,15475,16244,11055,0,1.351126300967092e-12
10319,9559,9074,9064,15488,16009,10870,0,1.3144857075339167e-12
10432,9736,9333,9585,16325,17519,11919,0,1.2064660592392998e-12
10386,9680,9304,9478,15927,17249,11740,0,1.2684681225649724e-12
10344,9646,9267,9390,15740,17109,11626,0,1.2916718893772054e-12
10370,9626,9234,9364,15526,16768,11387,0,1.355742814937665e-12
10376,9655,9322,9500,15776,16760,11385,0,1.3525081816015166e-12
10371,9583,9200,9295,15562,16489,11172,0,1.3495787044647425e-12
10425,9666,9306,9533,16147,17409,11848,0,1.2366991073302672e-12
10399,9674,9266,9468,16004,17097,11671,0,1.2606845451346812e-12
10390,9662,9260,9402,15803,16870,11484,0,1.2936175990110399e-12
10357,9547,9094,9092,15272,15901,10837,0,1.3726678342427813e-12
10356,9571,9108,9141,15351,15880,10886,0,1.3691628532722284e-12
10362,9608,9210,9287,15529,16744,11415,0,1.3201248260306878e-12
10361,9638,9267,9409,15730,16955,11601,0,1.3046017635278932e-12
10411,9667,9302,9476,15827,17399,11851,0,1.274361061503441e-12
10428,9698,9316,9518,16083,17721,12080,0,1.2124868972047457e-12
10424,9699,9345,9524,16154,18019,12277,0,1.1794847265503116e-12
10310,9511,9084,9090,15190,15600,10699,0,1.4213229591406563e-12
10395,9634,9269,9363,15589,17248,11820,0,1.2833332189305738e-12
10350,9549,9226,9205,15749,16607,11334,0,1.2528797598395055e-12
10386,9584,9198,9184,15560,16620,11378,0,1.2698750304486365e-12
10420,9653,9238,9272,15733,16814,11559,0,1.2388503791204527e-12
10436,9666,9298,9372,15888,17524,12049,0,1.1927847467597558e-12
10413,9688,9321,9402,15955,17598,12132,0,1.182484393516232e-12
10429,9697,9303,9459,15846,18187,12405,0,1.2003107126339844e-12
10343,9566,9187,9174,15661,16236,11127,0,1.2827584022229091e-12
10351,9539,9090,8936,15548,16126,10995,0,1.223796483721774e-12
10365,9585,9165,9129,15390,16857,11551,0,1.2655789233414202e-12
10360,9607,9209,9222,15423,17168,11747,0,1.273800797893766e-12
10380,9642,9207,9292,15707,16980,11568,0,1.2626437628988797e-12
10377,9616,9161,9139,15744,16678,11371,0,1.216512900144468e-12
10423,9670,9253,9393,15707,18097,12350,0,1.2132081957706051e-12
10090,9238,8496,7960,14270,14875,9992,0,1.2689973728079545e-12
10096,9257,8456,8022,13649,14709,10024,0,1.4436528156417586e-12
10094,9186,8458,7831,15173,13857,9274,0,1.148406267225307e-12
10095,9203,8516,7877,15279,14106,9399,0,1.1272482311776959e-12
10163,9320,8568,8396,13364,15792,10710,0,1.6325124652316027e-12
10146,9301,8573,8263,14099,15519,10493,0,1.3781713689386949e-12
10116,9291,8591,8150,14530,15273,10302,0,1.2515782098989966e-12
10162,9288,8517,8221,13450,15308,10385,0,1.5482322482171009e-12
10162,9336,8585,8434,13524,15961,10915,0,1.5719739247515989e-12
10164,9351,8602,8263,13982,15843,10711,0,1.363337052573345e-12
10184,9348,8616,8411,13779,16009,10797,0,1.4881162966721597e-12
10139,9302,8536,8209,13357,15451,10614,0,1.5319233122738785e-12
10200,9395,8651,8464,13481,16385,11259,0,1.5298333387307757e-12
10218,9374,8612,8419,13452,16459,11197,0,1.5247461370740092e-12
10226,9370,8647,8480,13573,15912,10959,0,1.555021017037505e-12
10271,9469,8826,8809,14102,17097,11827,0,1.4440956516912693e-12
10293,9487,8844,8976,14520,17520,12037,0,1.3979917175674362e-12
10213,9416,8729,8670,13869,17052,11684,0,1.4741529775435548e-12
10242,9468,8812,8777,14418,16338,11305,0,1.4136699326048673e-12
10445,9739,9327,9721,16079,19165,13137,0,1.192450543484908e-12
10262,9481,8899,8854,14834,16895,11697,0,1.2944223341825655e-12
10256,9467,8877,8746,15457,15803,10963,0,1.2062732133137742e-12
10347,9621,9071,9175,15012,18414,12625,0,1.265031194862237e-12
10369,9688,9336,9716,16459,18490,12539,0,1.1904937029206861e-12
10222,9417,8756,8604,14881,15836,10988,0,1.2734321907991436e-12
10216,9410,8712,8473,14337,14804,10452,0,1.3985972684337338e-12
10283,9515,8879,8872,15409,17049,11672,0,1.1874808591447858e-12
10331,9611,9100,9269,15526,17173,11917,0,1.2752059747845068e-12
10101,9226,8518,7946,14995,13299,9402,0,1.2001455161369275e-12
10375,9632,9022,9133,14464,17794,12446,0,1.39437964402872e-12
10279,9523,8875,8795,14366,16954,11791,0,1.3554855045871573e-12
10214,9396,8684,8440,14219,15267,10660,0,1.3874467299690983e-12
10123,9298,8908,8416,16391,14761,9730,0,1.0886516485523297e-12
10163,9375,9030,8634,16581,15609,10313,0,1.0571945255870279e-12
10163,9371,9031,8677,16407,15784,10458,0,1.0828476484881491e-12
10262,9461,9076,8876,15886,16138,11116,0,1.1473726438440858e-12
10112,9284,8919,8410,16581,14629,9580,0,1.0791030384026205e-12
10128,9292,8923,8427,16533,15004,9827,0,1.0616335765103543e-12
10192,9365,8936,8587,15927,15693,10551,0,1.1163050412725782e-12
10170,9352,8958,8597,16152,15468,10226,0,1.1228379619071324e-12
10171,9370,9013,8642,16600,15482,10170,0,1.074313467270708e-12
10146,9318,8946,8481,16533,15183,9974,0,1.0589477657645787e-12
10178,9344,8994,8563,16654,15319,10097,0,1.049322948903227e-12
10164,9360,8996,8568,16555,15259,10033,0,1.0704206214096673e-12
10151,9344,9001,8568,16664,15279,10029,0,1.0590058656472415e-12
10150,9321,8998,8567,16405,15312,10153,0,1.0833863250019448e-12
10155,9344,8964,8515,16541,15156,9967,0,1.0655923293278627e-12
10175,9364,9028,8583,16728,15267,10069,0,1.0442714920965102e-12
10165,9373,9035,8630,16686,15390,10164,0,1.0566309331169463e-12
10152,9344,9023,8583,16745,15228,10023,0,1.0520793780799944e-12
10141,9343,8982,8518,16588,15188,10025,0,1.0538460527095165e-12
10131,9342,9023,8581,16573,15231,10013,0,1.0774893267695097e-12
10126,9338,9051,8537,17079,15013,9902,0,1.0067919078366943e-12
10135,9327,9082,8600,17123,14805,9770,0,1.03457653242865e-12
10149,9352,9092,8597,16963,14718,9698,0,1.0556176322455387e-12
10157,9346,9069,8547,16845,15009,9953,0,1.0274231387707914e-12
10123,9360,9032,8530,16952,14913,9808,0,1.0292795722536475e-12
10315,9595,9273,9352,16090,17327,11776,0,1.2010075056152765e-12
10343,9644,9326,9460,16158,17321,11792,0,1.2180090679247462e-12
10365,9621,9299,9405,15854,17219,11740,0,1.2598863107097347e-12
10329,9627,9245,9329,15784,17084,11672,0,1.256528940995946e-12
10279,9553,9156,9172,15702,16667,11373,0,1.259921374812403e-12
10306,9551,9215,9278,15743,17029,11619,0,1.2633891204720707e-12
10339,9598,9245,9349,15681,17184,11723,0,1.2834662470677096e-12
10333,9590,9226,9341,15693,17000,11603,0,1.294933528111064e-12
10320,9581,9256,9331,16050,16992,11476,0,1.2338072412204031e-12
10332,9616,9313,9461,16152,17087,11612,0,1.2451095747580639e-12
10320,9616,9259,9377,15853,17012,11597,0,1.2741985270953874e-12
10319,9606,9240,9350,15759,17183,11701,0,1.2727930782182621e-12
10332,9575,9221,9294,15782,17207,11709,0,1.2464460536311587e-12
10318,9582,9251,9377,15830,17219,11710,0,1.2722395748883157e-12
10326,9616,9269,9406,15763,17167,11686,0,1.2939944030979971e-12
10326,9606,9259,9409,15805,17147,11693,0,1.2888837410246253e-12
10320,9577,9247,9330,16035,17063,11547,0,1.2302271213087633e-12
10316,9564,9231,9288,15827,16861,11459,0,1.2641153495630818e-12
10315,9571,9217,9263,15764,16864,11473,0,1.2642414710949923e-12
10307,9582,9205,9265,15755,17108,11600,0,1.2542263651928977e-12
10313,9572,9198,9264,15736,17117,11623,0,1.256490569659052e-12
10304,9583,9228,9342,15758,16815,11499,0,1.298196316828606e-12
10312,9582,9197,9262,15741,17197,11681,0,1.2473154220742266e-12
10309,9582,9205,9311,15787,17008,11567,0,1.2728246535660369e-12
10270,9464,9058,8870,16156,16280,11031,0,1.1118999139098733e-12
10258,9483,9028,8913,15877,15918,10827,0,1.1997228157299166e-12
10327,9585,9253,9337,15742,17139,11644,0,1.276275787916782e-12
10279,9528,9128,9123,15726,16348,11143,0,1.2653296242777102e-12
10272,9518,9144,9133,15635,16189,11104,0,1.2923006669135775e-12
10302,9573,9221,9280,15854,17230,11688,0,1.2324758645445282e-12
10273,9513,9124,9031,15919,16322,11153,0,1.1906573094385359e-12
10340,9602,9287,9402,15939,17353,11758,0,1.2472998408980762e-12
10319,9602,9229,9329,15649,17055,11575,0,1.3010025509416172e-12
10258,9495,9138,9129,15527,16422,11153,0,1.3122049106647653e-12
10274,9462,9060,8920,15988,15814,10674,0,1.1974441501238614e-12
10331,9586,9275,9382,15884,17303,11706,0,1.2590462034830687e-12
10284,9501,9097,8980,15931,15797,10766,0,1.212331608848969e-12
10302,9559,9197,9238,15701,16972,11577,0,1.2593473509723845e-12
10271,9524,9133,9110,15780,16420,11146,0,1.249528907067429e-12
10288,9551,9221,9284,15777,16845,11423,0,1.2825870813213637e-12
10329,9591,9258,9370,15956,17414,11760,0,1.2359781373844232e-12
10323,9596,9218,9327,15615,17013,11531,0,1.3139280312135313e-12
10303,9532,9136,9162,15614,16582,11259,0,1.2879012734732044e-12
10256,9496,9118,9014,15957,16314,11113,0,1.1858733842897801e-12
10307,9550,9183,9206,15652,16742,11478,0,1.2672584261555169e-12
10302,9550,9171,9188,15655,16569,11320,0,1.2780595053568762e-12
10292,9553,9187,9226,15752,16788,11429,0,1.263450776671711e-12
10292,9568,9224,9297,15745,16949,11532,0,1.2797223679350485e-12
10341,9600,9234,9317,15677,16997,11540,0,1.29022551216295e-12
10274,9516,9120,9099,15590,16306,11094,0,1.2894328383164e-12
10287,9562,9190,9186,15634,16344,11186,0,1.2941959838760959e-12
10315,9567,9203,9227,15576,16380,11285,0,1.3083975506239866e-12
10297,9578,9229,9313,15757,17163,11685,0,1.2654784852580824e-12
10317,9578,9228,9306,15682,17158,11685,0,1.27471536939455e-12
10292,9529,9138,9102,15725,16531,11241,0,1.2416971985060028e-12
10360,9611,9256,9391,15956,17501,11787,0,1.236613514778434e-12
10187,9355,8629,7391,6260,5296,5126,0,-1.1458153362520612e-11
10194,9358,8576,7307,6274,5274,5129,0,-1.2317788749349346e-11
10204,9357,8556,7323,6279,5291,5137,0,-1.2240246067070327e-11
10199,9345,8535,7369,6280,5289,5135,0,-1.1937361955444996e-11
10210,9361,8592,7425,6290,5296,5131,0,-1.1527968579747463e-11
10200,9364,8625,7422,6287,5296,5146,0,-1.1448684203016774e-11
10213,9351,8571,7339,6294,5302,5122,0,-1.2293485315862522e-11
10194,9352,8506,7257,6306,5308,5137,0,-1.329381582603099e-11
10223,9356,8497,7336,6323,5317,5153,0,-1.2685712520076173e-11
10190,9344,8534,7264,6261,5290,5127,0,-1.2627802133629091e-11
10176,9339,8534,7268,6275,5275,5131,0,-1.2783461325703308e-11
10206,9339,8535,7263,6262,5288,5136,0,-1.2612858714867166e-11
10216,9357,8606,7401,6259,5292,5141,0,-1.1340918910234551e-11
10200,9359,8621,7409,6279,5286,5137,0,-1.1490632002862011e-11
10183,9355,8498,7272,6299,5300,5134,0,-1.3076838899506888e-11
10236,9373,8484,7270,6307,5314,5142,0,-1.3112965186338482e-11
10199,9349,8523,7329,6279,5279,5130,0,-1.2270649164919693e-11
10207,9364,8615,7443,6267,5291,5133,0,-1.1145579408117538e-11
10208,9345,8514,7223,6263,5283,5127,0,-1.3051098466733216e-11
10195,9341,8483,7212,6271,5279,5133,0,-1.3329703191519614e-11
10206,9357,8506,7226,6267,5277,5134,0,-1.3055811500060506e-11
10190,9357,8539,7261,6284,5277,5131,0,-1.2917499937024629e-11
10224,9365,8583,7370,6290,5276,5130,0,-1.1929606539444442e-11
10212,9343,8550,7299,6272,5280,5131,0,-1.2393415194680654e-11
10196,9350,8576,7362,6276,5288,5136,0,-1.1885311700588455e-11
10182,9355,8519,7264,6296,5296,5142,0,-1.306407721509058e-11
10235,9358,8480,7222,6315,5300,5151,0,-1.3745147072258289e-11
10204,9347,8503,7197,6287,5286,5129,0,-1.3684030776699256e-11
10183,9352,8496,7215,6284,5291,5134,0,-1.3460846749663514e-11
10198,9344,8502,7228,6277,5280,5131,0,-1.3215537097684262e-11
10191,9353,8509,7229,6284,5277,5131,0,-1.3288512422661342e-11
10218,9349,8511,7230,6286,5278,5129,0,-1.3278843503023031e-11
10199,9346,8516,7232,6272,5282,5135,0,-1.3070317357668364e-11
10185,9358,8535,7269,6277,5290,5134,0,-1.2753641400481233e-11
10214,9360,8528,7276,6304,5308,5146,0,-1.2981666265712198e-11
10241,9369,8501,7267,6322,5328,5164,0,-1.3267425481141497e-11
10187,9364,8547,7291,6273,5278,5129,0,-1.2487408076106024e-11
10203,9361,8550,7284,6279,5273,5122,0,-1.2621704020485962e-11
10215,9343,8513,7215,6297,5271,5129,0,-1.3607863285362394e-11
10197,9350,8495,7223,6267,5278,5132,0,-1.3129351527619964e-11
10205,9343,8488,7189,6275,5278,5129,0,-1.362239106466832e-11
10201,9343,8493,7207,6289,5283,5130,0,-1.3625698574210275e-11
10189,9349,8498,7222,6282,5294,5134,0,-1.3351123138975734e-11
10214,9366,8501,7253,6299,5299,5150,0,-1.3166178175830261e-11
10235,9365,8476,7268,6340,5319,5159,0,-1.3580937682992751e-11
10212,9357,8548,7286,6280,5288,5129,0,-1.259608854643144e-11
10212,9354,8568,7323,6278,5290,5138,0,-1.2203377567362062e-11
10163,9356,8560,7297,6262,5278,5130,0,-1.2320974938807758e-11
10194,9348,8488,7210,6272,5278,5132,0,-1.3350955227286607e-11
10206,9353,8483,7186,6279,5279,5129,0,-1.3708138203279149e-11
10216,9344,8486,7217,6271,5284,5127,0,-1.325690717319562e-11
10205,9352,8499,7224,6285,5279,5135,0,-1.3343326038807479e-11
10213,9370,8482,7224,6293,5299,5136,0,-1.3445891041901581e-11
10214,9361,8483,7227,6310,5307,5143,0,-1.3654087564474719e-11
10207,9338,8539,7260,6285,5287,5135,0,-1.2935081810586248e-11
10192,9351,8473,7189,6303,5280,5132,0,-1.407543803607438e-11
10204,9357,8487,7201,6292,5283,5137,0,-1.370411174633083e-11
10183,9355,8480,7201,6266,5282,5135,0,-1.3369592648982515e-11
10214,9352,8482,7211,6299,5297,5137,0,-1.3698971661691401e-11
10206,9357,8481,7202,6295,5297,5139,0,-1.3739820930262555e-11
10218,9347,8484,7180,6287,5278,5131,0,-1.388534305646137e-11
10217,9356,8561,7303,6292,5289,5133,0,-1.2558624573321069e-11
10189,9356,8503,7218,6281,5278,5130,0,-1.3371583633275374e-11
10214,9355,8512,7231,6301,5287,5137,0,-1.345652580261275e-11
10210,9338,8490,7184,6299,5276,5132,0,-1.4038329347218761e-11
10215,9340,8469,7180,6278,5277,5130,0,-1.3788200999272755e-11
10204,9346,8468,7168,6267,5277,5122,0,-1.3786516731434858e-11
10186,9342,8470,7193,6260,5276,5129,0,-1.3414634143011098e-11
10216,9355,8482,7197,6275,5278,5136,0,-1.3493484827231532e-11
10222,9355,8469,7194,6281,5277,5135,0,-1.3630689979180195e-11
10213,9322,8476,7200,6296,5285,5138,0,-1.3830856771515356e-11
10207,9354,8459,7170,6299,5296,5147,0,-1.4198794797890587e-11
10222,9352,8504,7238,6293,5293,5128,0,-1.3298225903016904e-11
10239,9348,8483,7205,6286,5294,5141,0,-1.3532534449110737e-11
10202,9360,8482,7206,6279,5294,5148,0,-1.3434168993112566e-11
10179,9364,8472,7187,6284,5291,5128,0,-1.381360573799762e-11
10191,9352,8465,7161,6275,5275,5135,0,-1.3970917092958065e-11
10194,9352,8462,7161,6266,5275,5135,0,-1.3831259061626446e-11
10186,9361,8461,7172,6275,5279,5136,0,-1.3839343584639419e-11
10203,9357,8490,7229,6299,5286,5134,0,-1.3503471440024744e-11
10191,9347,8501,7225,6285,5288,5126,0,-1.337858514480266e-11
10213,9356,8526,7238,6280,5278,5129,0,-1.3087300548174457e-11
10210,9347,8503,7213,6268,5289,5140,0,-1.3199782435083558e-11
10207,9354,8455,7152,6266,5280,5136,0,-1.3924742805188515e-11
10198,9344,8455,7143,6281,5277,5135,0,-1.430711727799497e-11
10212,9346,8448,7135,6275,5285,5138,0,-1.4289101320492033e-11
10193,9345,8493,7187,6278,5285,5129,0,-1.3694817635109645e-11
10229,9352,8545,7276,6289,5294,5138,0,-1.2770984693053e-11
10196,9348,8541,7290,6290,5299,5137,0,-1.270832282512417e-11
10200,9350,8510,7245,6280,5279,5131,0,-1.3061892611916175e-11
10207,9337,8501,7294,6280,5302,5137,0,-1.2606905791940994e-11
10207,9358,8462,7174,6285,5291,5140,0,-1.3934894597539978e-11
10214,9354,8452,7149,6281,5282,5137,0,-1.4194124027749e-11
10206,9345,8458,7168,6261,5281,5135,0,-1.3675578531829938e-11
10218,9361,8484,7176,6289,5284,5125,0,-1.3959136919085586e-11
10220,9364,8525,7240,6278,5278,5131,0,-1.3016474059727874e-11
10194,9347,8556,7311,6287,5304,5137,0,-1.2463970074410656e-11
10196,9354,8506,7218,6280,5292,5131,0,-1.3343701914035567e-11
10193,9358,8595,7279,6280,5290,5128,0,-1.2615340816634358e-11
10206,9340,8450,7166,6299,5306,5135,0,-1.431973275956944e-11
10218,9356,8462,7154,6286,5291,5138,0,-1.4185835323932031e-11
10197,9356,8455,7138,6284,5290,5135,0,-1.4403847818077622e-11
10222,9363,8508,7196,6251,5285,5135,0,-1.3104838453699972e-11
10210,9377,8609,7389,6277,5285,5132,0,-1.1607468994221572e-11
10181,9366,8569,7336,6280,5279,5129,0,-1.2160384141535781e-11
10216,9356,8536,7255,6280,5288,5141,0,-1.287055012067536e-11
10230,9347,8530,7228,6281,5291,5140,0,-1.3159102876615561e-11
10255,9535,9171,9211,16483,16649,11230,0,1.1585289284826613e-12
10193,9413,8855,8589,15376,15849,10694,0,1.1963232085902041e-12
10199,9395,8834,8591,15123,15652,10588,0,1.260711046626643e-12
10164,9300,8671,8310,14570,15230,10295,0,1.3073280281944444e-12
10210,9335,8465,7172,6284,5296,5126,0,-1.4006253014054828e-11
10328,9660,9493,9768,17987,17489,11615,0,1.0553008081985132e-12
10214,9359,8557,7296,6297,5293,5138,0,-1.2678364389639144e-11
10187,9359,8596,7351,6282,5295,5133,0,-1.201632637773587e-11
10221,9377,8620,7374,6288,5282,5119,0,-1.1839319523878225e-11
10211,9362,8592,7321,6281,5281,5118,0,-1.2259591843127819e-11
10201,9361,8522,7212,6272,5284,5131,0,-1.3251805260868127e-11
10196,9353,8467,7120,6275,5288,5136,0,-1.44666489305809e-11
10238,9356,8459,7136,6298,5291,5139,0,-1.4593608223562414e-11
10218,9355,8456,7150,6282,5298,5139,0,-1.4178786930189823e-11
10185,9347,8472,7145,6283,5293,5137,0,-1.4294481653064084e-11
10178,9374,8737,8493,14613,15547,10641,0,1.3287358461465649e-12
10148,9359,8767,8463,14752,15408,10552,0,1.2961981345772034e-12
10169,9340,8755,8479,14680,15822,10793,0,1.2918261992758337e-12
10219,9413,8910,8739,15355,15769,10781,0,1.2492655795870035e-12
10259,9515,9156,9179,16548,16472,11098,0,1.1527041488037321e-12
10218,9346,8466,7125,6278,5289,5140,0,-1.442292246602041e-11
10208,9338,8467,7138,6278,5285,5137,0,-1.4289629859704009e-11
10208,9366,8554,7246,6286,5294,5133,0,-1.3028370525334567e-11
10218,9362,8607,7315,6282,5284,5122,0,-1.2282942736796048e-11
10196,9349,8572,7326,6285,5278,5134,0,-1.2289949146558942e-11
10209,9352,8579,7319,6290,5295,5149,0,-1.2343572093967525e-11
10208,9352,8579,7311,6274,5293,5145,0,-1.2232285389115677e-11
10209,9357,8472,7163,6284,5281,5136,0,-1.4043334218814544e-11
10162,9346,8776,8432,14815,15336,10464,0,1.2771356809465684e-12
10180,9349,8754,8398,14996,15242,10464,0,1.2260896273953612e-12
10172,9363,8757,8464,14809,15701,10746,0,1.25978409824795e-12
10171,9384,8756,8587,14575,16272,11148,0,1.321742235266393e-12
10146,9343,8717,8462,14534,15829,10816,0,1.3194694753540565e-12
10202,9347,8470,7138,6275,5287,5137,0,-1.4229569251110974e-11
10164,9346,8711,8429,14552,15514,10663,0,1.315073396509238e-12
10151,9345,8695,8405,14353,15520,10640,0,1.3533344210487626e-12
10162,9349,8815,8429,15165,15047,10261,0,1.22742135386414e-12
10179,9343,8754,8391,15167,14941,10243,0,1.2185093518052777e-12
10162,9361,8731,8536,14257,16339,11200,0,1.369157527157256e-12
10139,9317,8665,8388,14580,15130,10393,0,1.335688488400034e-12
10197,9390,8827,8558,15244,15722,10723,0,1.2086783635110087e-12
10179,9361,8810,8565,14926,15598,10735,0,1.2797467114862399e-12
10159,9337,8729,8472,14775,15445,10575,0,1.3005330654326334e-12
10141,9295,8657,8307,14690,14964,10230,0,1.295061367968858e-12
10066,9263,8632,8170,15191,14439,9763,0,1.209878694211718e-12
10092,9259,8570,8219,14806,14263,9727,0,1.3165860031193676e-12
10141,9325,8744,8461,14882,15336,10523,0,1.2813311304956186e-12
10168,9343,8681,8428,14527,15253,10441,0,1.352560443760825e-12
10136,9315,8703,8400,14666,15430,10511,0,1.303784161431309e-12
10042,9130,8513,8019,15299,14988,10015,0,1.1300156703384356e-12
10042,9142,8533,8024,15569,14622,9716,0,1.1211711401863581e-12
10006,9117,8495,7905,15825,13833,9197,0,1.1070227446987606e-12
9980,9040,8436,7680,16606,12987,8572,0,1.0128563433588562e-12
